State,City,Order Date,Distributor_Name,Location,Beverage_Category,Beverage_Name,Price (INR),Rating,Rating Count
Karnataka,Bengaluru,22/02/2025,Jabalpur Distribution Center,Rr Nagar,Carbonated Soft Drink,7UP Nimbooz,329.0,4.3,0
Karnataka,Bengaluru,2025-07-04 00:00:00,Ranchi Supply Distributor,Rr Nagar,Sports Drink,Gatorade Lemon,349.0,4.3,0
Karnataka,Bengaluru,28/04/2025,Bhopal Beverage Hub,Rr Nagar,Juice,Tropicana Guava,349.0,4.3,0
Karnataka,Bengaluru,2025-07-02 00:00:00,Bhubaneswar Pepsi Hub,Rr Nagar,Flavored Drink,Nimbooz Masala Soda,329.0,4.3,0
Karnataka,Bengaluru,21/05/2025,Patna Beverage Depot,Rr Nagar,Iced Tea,Lipton Ice Tea Peach,209.0,4.3,0
Karnataka,Bengaluru,2025-08-06 00:00:00,Bhopal Beverage Hub,Rr Nagar,Packaged Water,Aquafina Sparkling,129.0,3.9,1
Karnataka,Bengaluru,16/02/2025,Bhubaneswar Pepsi Hub,Rr Nagar,Carbonated Soft Drink,Mirinda Orange,209.0,5.0,6
Karnataka,Bengaluru,16/08/2025,Delhi NCR Distribution,Rr Nagar,Juice,Tropicana Pineapple,189.0,3.8,1
Karnataka,Bengaluru,19/04/2025,Haryana Retail Distributor,Rr Nagar,Carbonated Soft Drink,7UP,189.0,4.3,0
Karnataka,Bengaluru,2025-04-08 00:00:00,Chennai Pepsi Distributor,Rr Nagar,Packaged Water,Aquafina Water,139.0,3.4,4
Karnataka,Bengaluru,29/06/2025,Patna Beverage Depot,Rr Nagar,Carbonated Soft Drink,Pepsi,129.0,3.9,1
Karnataka,Bengaluru,2025-03-07 00:00:00,Ghaziabad Supply Chain,Rr Nagar,Packaged Water,Aquafina Sparkling,99.0,5.0,3
Karnataka,Bengaluru,15/01/2025,Raipur Beverage Depot,Rr Nagar,Carbonated Soft Drink,Mirinda Lemon,549.0,4.3,0
Karnataka,Bengaluru,2025-06-06 00:00:00,Ghaziabad Supply Chain,Rr Nagar,Carbonated Soft Drink,7UP,99.0,4.3,0
Karnataka,Bengaluru,16/05/2025,Coimbatore Distribution Center,Rr Nagar,Iced Tea,Lipton Ice Tea Lemon,199.0,4.1,2
Karnataka,Bengaluru,2025-05-01 00:00:00,Noida Beverage Distributor,Rr Nagar,Juice,Slice Mango,199.0,4.3,0
Karnataka,Bengaluru,2025-06-06 00:00:00,Chandigarh Distribution Center,Rr Nagar,Carbonated Soft Drink,Mirinda Orange,65.0,4.3,0
Karnataka,Bengaluru,16/02/2025,Gurgaon Beverage Depot,Rr Nagar,Flavored Drink,Nimbooz Lemon,149.0,3.5,1
Karnataka,Bengaluru,22/02/2025,Delhi NCR Distribution,Rr Nagar,Juice,Tropicana Orange,109.0,4.3,1
Karnataka,Bengaluru,22/02/2025,Amritsar Beverage Hub,Rr Nagar,Carbonated Soft Drink,7UP,109.0,4.3,0
Karnataka,Bengaluru,22/06/2025,Punjab Beverage Depot,Rr Nagar,Juice,Tropicana Apple,149.0,4.4,2
Karnataka,Bengaluru,2025-10-05 00:00:00,Udaipur Distribution Hub,Rajarajeshwari Nagar,Iced Tea,Lipton Ice Tea Peach,315.0,4.5,0
Karnataka,Bengaluru,2025-04-06 00:00:00,Hyderabad Beverage Hub,Rajarajeshwari Nagar,Iced Tea,Lipton Ice Tea Peach,599.0,4.6,0
Karnataka,Bengaluru,2025-05-04 00:00:00,Patna Beverage Depot,Rajarajeshwari Nagar,Juice,Tropicana Pineapple,340.0,4.5,0
Karnataka,Bengaluru,25/04/2025,Indore Pepsi Distributor,Rajarajeshwari Nagar,Iced Tea,Lipton Ice Tea Peach,340.0,4.5,257
Karnataka,Bengaluru,31/08/2025,Ghaziabad Supply Chain,Rajarajeshwari Nagar,Juice,Tropicana Guava,340.0,4.2,0
Karnataka,Bengaluru,13/06/2025,Gurgaon Beverage Depot,Rajarajeshwari Nagar,Carbonated Soft Drink,Mirinda Orange,415.0,4.3,540
Karnataka,Bengaluru,2025-05-02 00:00:00,Haryana Retail Distributor,Rajarajeshwari Nagar,Carbonated Soft Drink,Mirinda Orange,330.0,4.5,118
Karnataka,Bengaluru,26/01/2025,Indore Pepsi Distributor,Rajarajeshwari Nagar,Iced Tea,Lipton Ice Tea Peach,399.0,4.2,40
Karnataka,Bengaluru,2025-12-02 00:00:00,Indore Pepsi Distributor,Rajarajeshwari Nagar,Juice,Tropicana Guava,280.0,4.7,117
Karnataka,Bengaluru,27/01/2025,Mumbai Beverage Hub,Rajarajeshwari Nagar,Juice,Tropicana Guava,1088.0,4.2,9
Karnataka,Bengaluru,22/02/2025,Surat Retail Distributor,Rajarajeshwari Nagar,Flavored Drink,Nimbooz Lemon,1080.0,4.0,15
Karnataka,Bengaluru,28/05/2025,Bhopal Beverage Hub,Rajarajeshwari Nagar,Carbonated Soft Drink,Mirinda Apple,1140.0,5.0,12
Karnataka,Bengaluru,2025-11-01 00:00:00,Coimbatore Distribution Center,Rajarajeshwari Nagar,Carbonated Soft Drink,Mirinda Orange,1088.0,4.6,8
Karnataka,Bengaluru,22/02/2025,Haryana Retail Distributor,Rajarajeshwari Nagar,Juice,Tropicana Guava,1150.0,4.3,2
Karnataka,Bengaluru,14/04/2025,Surat Retail Distributor,Rajarajeshwari Nagar,Iced Tea,Lipton Ice Tea Peach,360.0,4.3,436
Karnataka,Bengaluru,2025-07-02 00:00:00,Ranchi Supply Distributor,Rajarajeshwari Nagar,Juice,Tropicana Apple,335.0,4.1,68
Karnataka,Bengaluru,14/05/2025,Kolkata Beverage Distributor,Rajarajeshwari Nagar,Flavored Drink,Nimbooz Lemon,360.0,4.3,573
Karnataka,Bengaluru,19/07/2025,Faridabad Pepsi Hub,Rajarajeshwari Nagar,Flavored Drink,Nimbooz Lemon,370.0,3.3,249
Karnataka,Bengaluru,23/01/2025,Ghaziabad Supply Chain,Rajarajeshwari Nagar,Energy Drink,Sting Gold Rush,460.0,4.4,151
Karnataka,Bengaluru,16/02/2025,Chennai Pepsi Distributor,Rajarajeshwari Nagar,Carbonated Soft Drink,Pepsi Black,370.0,4.0,40
Karnataka,Bengaluru,22/02/2025,Ahmedabad Beverage Depot,Rajarajeshwari Nagar,Carbonated Soft Drink,Pepsi Black,315.0,4.5,0
Karnataka,Bengaluru,15/02/2025,Gurgaon Beverage Depot,Rajarajeshwari Nagar,Iced Tea,Lipton Ice Tea Peach,599.0,4.6,0
Karnataka,Bengaluru,17/04/2025,Chennai Pepsi Distributor,Rajarajeshwari Nagar,Iced Tea,Lipton Ice Tea Lemon,530.0,4.3,59
Karnataka,Bengaluru,20/05/2025,Pune Pepsi Distributor,Rajarajeshwari Nagar,Carbonated Soft Drink,Mirinda Lemon,99.0,4.4,19
Karnataka,Bengaluru,2025-06-08 00:00:00,Ghaziabad Supply Chain,Rajarajeshwari Nagar,Carbonated Soft Drink,Mountain Dew,5.0,4.4,502
Karnataka,Bengaluru,21/05/2025,Ghaziabad Supply Chain,Rajarajeshwari Nagar,Juice,Tropicana Pineapple,60.0,4.6,69
Karnataka,Bengaluru,14/04/2025,Bhubaneswar Pepsi Hub,Rajarajeshwari Nagar,Carbonated Soft Drink,7UP,25.0,4.7,55
Karnataka,Bengaluru,2025-09-07 00:00:00,Patna Beverage Depot,Rajarajeshwari Nagar,Iced Tea,Lipton Ice Tea Peach,25.0,4.5,47
Karnataka,Bengaluru,29/07/2025,Amritsar Beverage Hub,Rajarajeshwari Nagar,Packaged Water,Aquafina Sparkling,99.0,4.9,22
Karnataka,Bengaluru,2025-05-08 00:00:00,Faridabad Pepsi Hub,Rajarajeshwari Nagar,Sports Drink,Gatorade Lemon,99.0,4.0,38
Karnataka,Bengaluru,13/08/2025,Udaipur Distribution Hub,Rajarajeshwari Nagar,Flavored Drink,Nimbooz Masala Soda,135.0,4.8,17
Karnataka,Bengaluru,21/04/2025,Kolkata Beverage Distributor,Rajarajeshwari Nagar,Juice,Slice Mango,99.0,4.1,118
Karnataka,Bengaluru,14/04/2025,Mumbai Beverage Hub,Rajarajeshwari Nagar,Flavored Drink,Nimbooz Lemon,99.0,4.7,129
Karnataka,Bengaluru,22/02/2025,Amritsar Beverage Hub,Rajarajeshwari Nagar,Iced Tea,Lipton Ice Tea Peach,120.0,4.6,34
Karnataka,Bengaluru,20/06/2025,Ghaziabad Supply Chain,Rajarajeshwari Nagar,Sports Drink,Gatorade Orange,99.0,4.5,236
Karnataka,Bengaluru,23/07/2025,Amritsar Beverage Hub,Rajarajeshwari Nagar,Iced Tea,Lipton Ice Tea Lemon,130.0,4.3,0
Karnataka,Bengaluru,24/08/2025,Surat Retail Distributor,Rajarajeshwari Nagar,Flavored Drink,Nimbooz Lemon,130.0,4.3,0
Karnataka,Bengaluru,2025-10-04 00:00:00,Nagpur Supply Center,Rajarajeshwari Nagar,Flavored Drink,Nimbooz Lemon,99.0,4.3,0
Karnataka,Bengaluru,28/08/2025,Patna Beverage Depot,Rajarajeshwari Nagar,Juice,Tropicana Apple,135.0,3.5,1
Karnataka,Bengaluru,22/02/2025,Delhi NCR Distribution,Rajarajeshwari Nagar,Carbonated Soft Drink,Pepsi Black,135.0,3.7,1
Karnataka,Bengaluru,13/05/2025,Raipur Beverage Depot,Rajarajeshwari Nagar,Carbonated Soft Drink,Pepsi Black,130.0,4.0,1
Karnataka,Bengaluru,30/04/2025,Kochi Beverage Depot,Rajarajeshwari Nagar,Flavored Drink,Nimbooz Lemon,130.0,4.5,2
Karnataka,Bengaluru,2025-06-02 00:00:00,Nagpur Supply Center,Rajarajeshwari Nagar,Juice,Tropicana Mixed Fruit,130.0,4.3,1
Karnataka,Bengaluru,22/02/2025,Mumbai Beverage Hub,Rajarajeshwari Nagar,Packaged Water,Aquafina Sparkling,99.0,4.3,0
Karnataka,Bengaluru,2025-07-05 00:00:00,Ahmedabad Beverage Depot,Rajarajeshwari Nagar,Sports Drink,Gatorade Orange,135.0,5.0,1
Karnataka,Bengaluru,16/04/2025,Noida Beverage Distributor,Rajarajeshwari Nagar,Carbonated Soft Drink,Pepsi,135.0,4.7,1
Karnataka,Bengaluru,29/08/2025,Kochi Beverage Depot,Rajarajeshwari Nagar,Carbonated Soft Drink,7UP,99.0,4.8,4
Karnataka,Bengaluru,2025-02-04 00:00:00,Punjab Beverage Depot,Rajarajeshwari Nagar,Juice,Slice Mango,135.0,4.3,0
Karnataka,Bengaluru,31/01/2025,Bhopal Beverage Hub,Rajarajeshwari Nagar,Energy Drink,Sting Gold Rush,130.0,4.3,0
Karnataka,Bengaluru,2025-02-05 00:00:00,Gurgaon Beverage Depot,Rajarajeshwari Nagar,Sports Drink,Gatorade Orange,130.0,4.3,0
Karnataka,Bengaluru,17/05/2025,Kochi Beverage Depot,Rajarajeshwari Nagar,Sports Drink,Gatorade Lemon,130.0,4.6,1
Karnataka,Bengaluru,20/02/2025,Kolkata Beverage Distributor,Rajarajeshwari Nagar,Carbonated Soft Drink,Mountain Dew,135.0,4.3,0
Karnataka,Bengaluru,29/01/2025,Gurgaon Beverage Depot,Rajarajeshwari Nagar,Sports Drink,Gatorade Blue Bolt,45.0,4.2,352
Karnataka,Bengaluru,25/07/2025,Jabalpur Distribution Center,Rajarajeshwari Nagar,Sports Drink,Gatorade Orange,9.52,4.6,9
Karnataka,Bengaluru,2025-09-02 00:00:00,Mumbai Beverage Hub,Rajarajeshwari Nagar,Sports Drink,Gatorade Blue Bolt,19.05,4.4,86
Karnataka,Bengaluru,2025-10-02 00:00:00,Ludhiana Pepsi Distributor,Rajarajeshwari Nagar,Juice,Tropicana Guava,19.05,4.7,23
Karnataka,Bengaluru,2025-02-08 00:00:00,Ahmedabad Beverage Depot,Rajarajeshwari Nagar,Juice,Slice Mango,19.05,4.6,7
Karnataka,Bengaluru,2025-11-01 00:00:00,Kochi Beverage Depot,Rajarajeshwari Nagar,Juice,Tropicana Mixed Fruit,19.05,4.4,106
Karnataka,Bengaluru,31/05/2025,Bhubaneswar Pepsi Hub,Rajarajeshwari Nagar,Sports Drink,Gatorade Lemon,38.1,4.7,48
Karnataka,Bengaluru,2025-01-01 00:00:00,Nagpur Supply Center,Rajarajeshwari Nagar,Carbonated Soft Drink,7UP,38.1,4.5,18
Karnataka,Bengaluru,15/02/2025,Nagpur Supply Center,Rajarajeshwari Nagar,Carbonated Soft Drink,7UP,38.1,4.8,10
Karnataka,Bengaluru,2025-11-04 00:00:00,Udaipur Distribution Hub,Rajarajeshwari Nagar,Carbonated Soft Drink,Mirinda Apple,38.1,4.7,30
Karnataka,Bengaluru,29/05/2025,Bhopal Beverage Hub,Rajarajeshwari Nagar,Packaged Water,Aquafina Sparkling,171.0,4.9,30
Karnataka,Bengaluru,22/02/2025,Haryana Retail Distributor,Rajarajeshwari Nagar,Energy Drink,Sting Energy,130.0,4.6,45
Karnataka,Bengaluru,20/04/2025,Punjab Beverage Depot,Rajarajeshwari Nagar,Carbonated Soft Drink,Mirinda Apple,130.0,4.4,41
Karnataka,Bengaluru,13/06/2025,Bhubaneswar Pepsi Hub,Rajarajeshwari Nagar,Energy Drink,Sting Energy,143.0,4.8,12
Karnataka,Bengaluru,2025-01-07 00:00:00,Surat Retail Distributor,Rajarajeshwari Nagar,Flavored Drink,Nimbooz Masala Soda,143.0,4.4,2
Karnataka,Bengaluru,2025-03-08 00:00:00,Punjab Beverage Depot,Rajarajeshwari Nagar,Carbonated Soft Drink,Mountain Dew,171.0,5.0,4
Karnataka,Bengaluru,26/02/2025,Coimbatore Distribution Center,Rajarajeshwari Nagar,Juice,Tropicana Orange,143.0,5.0,4
Karnataka,Bengaluru,2025-01-01 00:00:00,Nagpur Supply Center,Rajarajeshwari Nagar,Flavored Drink,Nimbooz Lemon,171.0,4.7,5
Karnataka,Bengaluru,22/02/2025,Jaipur Beverage Distributor,Kanakapura Road,Carbonated Soft Drink,Mirinda Orange,339.0,4.3,9
Karnataka,Bengaluru,2025-01-07 00:00:00,Ranchi Supply Distributor,Kanakapura Road,Carbonated Soft Drink,Mirinda Apple,139.0,4.2,1
Karnataka,Bengaluru,24/02/2025,Bangalore Beverage Depot,Kanakapura Road,Flavored Drink,Nimbooz Lemon,129.0,4.3,0
Karnataka,Bengaluru,25/04/2025,Bhopal Beverage Hub,Kanakapura Road,Carbonated Soft Drink,Mirinda Apple,119.0,4.7,1
Karnataka,Bengaluru,17/06/2025,Chennai Pepsi Distributor,Kanakapura Road,Iced Tea,Lipton Ice Tea Peach,299.0,4.3,0
Karnataka,Bengaluru,23/05/2025,Ranchi Supply Distributor,Kanakapura Road,Juice,Tropicana Apple,299.0,4.3,0
Karnataka,Bengaluru,29/05/2025,Delhi NCR Distribution,Kanakapura Road,Juice,Slice Mango,349.0,4.3,0
Karnataka,Bengaluru,24/06/2025,Pune Pepsi Distributor,Kanakapura Road,Juice,Tropicana Pineapple,229.0,4.7,1
Karnataka,Bengaluru,20/07/2025,Punjab Beverage Depot,Kanakapura Road,Juice,Tropicana Pineapple,259.0,4.3,0
Karnataka,Bengaluru,22/02/2025,Indore Pepsi Distributor,Kanakapura Road,Juice,Tropicana Guava,189.0,4.3,0
Karnataka,Bengaluru,17/05/2025,Jaipur Beverage Distributor,Kanakapura Road,Juice,Tropicana Apple,199.0,4.1,1
Karnataka,Bengaluru,21/07/2025,Patna Beverage Depot,Kanakapura Road,Energy Drink,Sting Gold Rush,259.0,5.0,5
Karnataka,Bengaluru,29/06/2025,Gurgaon Beverage Depot,Kanakapura Road,Carbonated Soft Drink,Pepsi Black,239.0,4.4,2
Karnataka,Bengaluru,26/02/2025,Patna Beverage Depot,Kanakapura Road,Carbonated Soft Drink,7UP,259.0,4.5,5
Karnataka,Bengaluru,27/04/2025,Gurgaon Beverage Depot,Kanakapura Road,Packaged Water,Aquafina Sparkling,299.0,4.1,2
Karnataka,Bengaluru,2025-03-06 00:00:00,Kochi Beverage Depot,Kanakapura Road,Iced Tea,Lipton Ice Tea Lemon,339.0,4.3,9
Karnataka,Bengaluru,18/06/2025,Indore Pepsi Distributor,Kanakapura Road,Energy Drink,Sting Energy,339.0,3.5,3
Karnataka,Bengaluru,2025-04-02 00:00:00,Haryana Retail Distributor,Kanakapura Road,Carbonated Soft Drink,Pepsi,319.0,5.0,4
Karnataka,Bengaluru,22/02/2025,Faridabad Pepsi Hub,Kanakapura Road,Carbonated Soft Drink,Mirinda Orange,349.0,4.2,2
Karnataka,Bengaluru,25/01/2025,Indore Pepsi Distributor,Kanakapura Road,Carbonated Soft Drink,Mirinda Orange,259.0,4.5,7
Karnataka,Bengaluru,22/02/2025,Amritsar Beverage Hub,Kanakapura Road,Carbonated Soft Drink,Mountain Dew,319.0,4.1,2
Karnataka,Bengaluru,22/02/2025,Ludhiana Pepsi Distributor,Kanakapura Road,Juice,Tropicana Apple,409.0,3.9,1
Karnataka,Bengaluru,2025-07-02 00:00:00,Pune Pepsi Distributor,Kanakapura Road,Carbonated Soft Drink,Mirinda Apple,399.0,3.3,1
Karnataka,Bengaluru,2025-10-05 00:00:00,Bangalore Beverage Depot,Kanakapura Road,Juice,Tropicana Pineapple,319.0,4.3,0
Karnataka,Bengaluru,15/05/2025,Bhopal Beverage Hub,Kanakapura Road,Flavored Drink,Nimbooz Lemon,499.0,1.9,3
Karnataka,Bengaluru,29/07/2025,Chandigarh Distribution Center,Kanakapura Road,Iced Tea,Lipton Ice Tea Peach,49.0,3.4,12
Karnataka,Bengaluru,2025-07-08 00:00:00,Gurgaon Beverage Depot,Kanakapura Road,Sports Drink,Gatorade Lemon,139.0,4.3,0
Karnataka,Bengaluru,2025-11-06 00:00:00,Jabalpur Distribution Center,Kanakapura Road,Iced Tea,Lipton Ice Tea Peach,169.0,4.7,7
Karnataka,Bengaluru,2025-01-04 00:00:00,Udaipur Distribution Hub,Kanakapura Road,Juice,Tropicana Orange,169.0,4.5,5
Karnataka,Bengaluru,17/01/2025,Faridabad Pepsi Hub,Kanakapura Road,Flavored Drink,Nimbooz Lemon,169.0,4.3,0
Karnataka,Bengaluru,2025-08-05 00:00:00,Jaipur Beverage Distributor,Kanakapura Road,Iced Tea,Lipton Ice Tea Lemon,67.0,4.1,1
Karnataka,Bengaluru,20/06/2025,Kochi Beverage Depot,Kanakapura Road,Juice,Tropicana Pineapple,379.0,4.3,0
Karnataka,Bengaluru,2025-06-07 00:00:00,Raipur Beverage Depot,Kanakapura Road,Packaged Water,Aquafina Water,99.0,4.3,0
Karnataka,Bengaluru,18/04/2025,Surat Retail Distributor,Kanakapura Road,Packaged Water,Aquafina Sparkling,99.0,4.3,0
Karnataka,Bengaluru,28/06/2025,Haryana Retail Distributor,Kanakapura Road,Juice,Tropicana Mixed Fruit,99.0,4.3,0
Karnataka,Bengaluru,2025-01-07 00:00:00,Surat Retail Distributor,Kanakapura Road,Juice,Tropicana Pineapple,99.0,4.5,1
Karnataka,Bengaluru,2025-01-06 00:00:00,Chandigarh Distribution Center,Kanakapura Road,Iced Tea,Lipton Ice Tea Lemon,99.0,3.8,1
Karnataka,Bengaluru,25/01/2025,Ahmedabad Beverage Depot,Kanakapura Road,Carbonated Soft Drink,Pepsi,99.0,3.6,1
Karnataka,Bengaluru,18/07/2025,Bhopal Beverage Hub,Rajarajeshwari Nagar,Flavored Drink,Nimbooz Lemon,169.0,4.3,59
Karnataka,Bengaluru,29/06/2025,Kolkata Beverage Distributor,Rajarajeshwari Nagar,Juice,Tropicana Apple,169.0,3.8,24
Karnataka,Bengaluru,17/07/2025,Ludhiana Pepsi Distributor,Rajarajeshwari Nagar,Sports Drink,Gatorade Orange,169.0,4.3,14
Karnataka,Bengaluru,22/02/2025,Kolkata Beverage Distributor,Rajarajeshwari Nagar,Carbonated Soft Drink,Pepsi Black,169.0,3.9,9
Karnataka,Bengaluru,2025-10-06 00:00:00,Nagpur Supply Center,Rajarajeshwari Nagar,Iced Tea,Lipton Ice Tea Lemon,169.0,4.5,10
Karnataka,Bengaluru,26/06/2025,Delhi NCR Distribution,Rajarajeshwari Nagar,Juice,Tropicana Mixed Fruit,314.0,4.9,21
Karnataka,Bengaluru,29/01/2025,Kochi Beverage Depot,Rajarajeshwari Nagar,Carbonated Soft Drink,Mountain Dew,274.0,4.3,11
Karnataka,Bengaluru,22/02/2025,Chennai Pepsi Distributor,Rajarajeshwari Nagar,Carbonated Soft Drink,Pepsi Black,294.0,4.9,11
Karnataka,Bengaluru,23/08/2025,Ghaziabad Supply Chain,Rajarajeshwari Nagar,Iced Tea,Lipton Ice Tea Peach,314.0,4.8,14
Karnataka,Bengaluru,30/05/2025,Surat Retail Distributor,Rajarajeshwari Nagar,Carbonated Soft Drink,Mountain Dew,274.0,5.0,5
Karnataka,Bengaluru,2025-03-06 00:00:00,Udaipur Distribution Hub,Rajarajeshwari Nagar,Juice,Tropicana Orange,314.0,4.3,0
Karnataka,Bengaluru,2025-05-06 00:00:00,Patna Beverage Depot,Rajarajeshwari Nagar,Sports Drink,Gatorade Lemon,294.0,4.7,7
Karnataka,Bengaluru,24/04/2025,Faridabad Pepsi Hub,Rajarajeshwari Nagar,Flavored Drink,Nimbooz Lemon,274.0,4.8,3
Karnataka,Bengaluru,2025-01-08 00:00:00,Coimbatore Distribution Center,Rajarajeshwari Nagar,Juice,Tropicana Pineapple,189.0,4.8,23
Karnataka,Bengaluru,18/02/2025,Bhubaneswar Pepsi Hub,Rajarajeshwari Nagar,Juice,Tropicana Guava,204.0,4.6,331
Karnataka,Bengaluru,18/07/2025,Ahmedabad Beverage Depot,Rajarajeshwari Nagar,Carbonated Soft Drink,Mirinda Lemon,194.0,4.4,322
Karnataka,Bengaluru,22/02/2025,Mumbai Beverage Hub,Rajarajeshwari Nagar,Carbonated Soft Drink,Mirinda Apple,234.0,4.5,78
Karnataka,Bengaluru,22/02/2025,Ghaziabad Supply Chain,Rajarajeshwari Nagar,Sports Drink,Gatorade Blue Bolt,244.0,4.6,300
Karnataka,Bengaluru,15/04/2025,Surat Retail Distributor,Rajarajeshwari Nagar,Sports Drink,Gatorade Lemon,234.0,4.1,91
Karnataka,Bengaluru,26/06/2025,Raipur Beverage Depot,Rajarajeshwari Nagar,Flavored Drink,Nimbooz Masala Soda,204.0,4.8,200
Karnataka,Bengaluru,28/05/2025,Kolkata Beverage Distributor,Gopalan Arcade Mall,Carbonated Soft Drink,Mirinda Orange,189.0,4.3,11
Karnataka,Bengaluru,28/04/2025,Pune Pepsi Distributor,Gopalan Arcade Mall,Juice,Tropicana Apple,209.0,4.6,18
Karnataka,Bengaluru,22/02/2025,Haryana Retail Distributor,Gopalan Arcade Mall,Carbonated Soft Drink,Pepsi Black,70.0,4.3,0
Karnataka,Bengaluru,2025-08-08 00:00:00,Pune Pepsi Distributor,Gopalan Arcade Mall,Juice,Tropicana Mixed Fruit,99.0,4.4,574
Karnataka,Bengaluru,22/02/2025,Jabalpur Distribution Center,Gopalan Arcade Mall,Packaged Water,Aquafina Water,99.0,4.1,324
Karnataka,Bengaluru,2025-08-07 00:00:00,Punjab Beverage Depot,Gopalan Arcade Mall,Sports Drink,Gatorade Orange,139.0,4.4,291
Karnataka,Bengaluru,14/04/2025,Gurgaon Beverage Depot,Gopalan Arcade Mall,Juice,Tropicana Mixed Fruit,139.0,4.3,379
Karnataka,Bengaluru,18/02/2025,Delhi NCR Distribution,Gopalan Arcade Mall,Packaged Water,Aquafina Water,119.0,4.3,337
Karnataka,Bengaluru,22/02/2025,Delhi NCR Distribution,Gopalan Arcade Mall,Packaged Water,Aquafina Sparkling,159.0,4.4,137
Karnataka,Bengaluru,2025-01-01 00:00:00,Kochi Beverage Depot,Gopalan Arcade Mall,Juice,Tropicana Mixed Fruit,189.0,4.3,108
Karnataka,Bengaluru,2025-12-08 00:00:00,Kochi Beverage Depot,Gopalan Arcade Mall,Energy Drink,Sting Gold Rush,189.0,4.2,34
Karnataka,Bengaluru,21/05/2025,Ranchi Supply Distributor,Gopalan Arcade Mall,Sports Drink,Gatorade Orange,938.62,3.9,3
Karnataka,Bengaluru,2025-10-08 00:00:00,Kolkata Beverage Distributor,Gopalan Arcade Mall,Flavored Drink,Nimbooz Masala Soda,1300.38,3.5,4
Karnataka,Bengaluru,2025-03-08 00:00:00,Kolkata Beverage Distributor,Gopalan Arcade Mall,Packaged Water,Aquafina Water,400.0,4.5,107
Karnataka,Bengaluru,28/06/2025,Kolkata Beverage Distributor,Gopalan Arcade Mall,Flavored Drink,Nimbooz Masala Soda,198.0,3.8,189
Karnataka,Bengaluru,2025-03-05 00:00:00,Bhubaneswar Pepsi Hub,Gopalan Arcade Mall,Packaged Water,Aquafina Water,229.0,5.0,3
Karnataka,Bengaluru,2025-03-07 00:00:00,Chandigarh Distribution Center,Gopalan Arcade Mall,Juice,Tropicana Apple,279.0,4.6,2
Karnataka,Bengaluru,30/07/2025,Bhubaneswar Pepsi Hub,Gopalan Arcade Mall,Packaged Water,Aquafina Sparkling,129.0,4.3,0
Karnataka,Bengaluru,22/02/2025,Hyderabad Beverage Hub,Gopalan Arcade Mall,Carbonated Soft Drink,Pepsi,279.0,4.6,2
Karnataka,Bengaluru,2025-01-02 00:00:00,Gurgaon Beverage Depot,Gopalan Arcade Mall,Juice,Tropicana Orange,129.0,4.3,0
Karnataka,Bengaluru,2025-07-06 00:00:00,Kolkata Beverage Distributor,Gopalan Arcade Mall,Packaged Water,Aquafina Sparkling,258.0,4.3,0
Karnataka,Bengaluru,29/01/2025,Bhopal Beverage Hub,Gopalan Arcade Mall,Juice,Tropicana Apple,149.0,4.6,23
Karnataka,Bengaluru,18/02/2025,Pune Pepsi Distributor,Gopalan Arcade Mall,Iced Tea,Lipton Ice Tea Peach,149.0,4.6,23
Karnataka,Bengaluru,22/06/2025,Ranchi Supply Distributor,Gopalan Arcade Mall,Packaged Water,Aquafina Water,199.0,4.6,6
Karnataka,Bengaluru,2025-09-08 00:00:00,Indore Pepsi Distributor,Gopalan Arcade Mall,Juice,Tropicana Guava,199.0,4.1,5
Karnataka,Bengaluru,30/01/2025,Bhopal Beverage Hub,Gopalan Arcade Mall,Iced Tea,Lipton Ice Tea Peach,199.0,4.3,0
Karnataka,Bengaluru,24/05/2025,Jabalpur Distribution Center,Gopalan Arcade Mall,Energy Drink,Sting Gold Rush,199.0,3.3,3
Karnataka,Bengaluru,17/06/2025,Chennai Pepsi Distributor,Gopalan Arcade Mall,Juice,Tropicana Mixed Fruit,219.0,3.5,2
Karnataka,Bengaluru,19/01/2025,Bangalore Beverage Depot,Gopalan Arcade Mall,Flavored Drink,Nimbooz Lemon,259.0,4.3,0
Karnataka,Bengaluru,18/01/2025,Faridabad Pepsi Hub,Gopalan Arcade Mall,Iced Tea,Lipton Ice Tea Peach,298.0,3.9,7
Karnataka,Bengaluru,2025-01-01 00:00:00,Punjab Beverage Depot,Gopalan Arcade Mall,Carbonated Soft Drink,Mirinda Lemon,318.0,4.3,0
Karnataka,Bengaluru,22/02/2025,Ludhiana Pepsi Distributor,Gopalan Arcade Mall,Juice,Tropicana Pineapple,731.0,4.3,0
Karnataka,Bengaluru,25/04/2025,Jabalpur Distribution Center,Gopalan Arcade Mall,Juice,Tropicana Pineapple,199.0,4.3,0
Karnataka,Bengaluru,24/06/2025,Mumbai Beverage Hub,Gopalan Arcade Mall,Sports Drink,Gatorade Blue Bolt,199.0,4.3,0
Karnataka,Bengaluru,30/08/2025,Chennai Pepsi Distributor,Gopalan Arcade Mall,Juice,Slice Mango,199.0,4.3,0
Karnataka,Bengaluru,13/07/2025,Pune Pepsi Distributor,Gopalan Arcade Mall,Juice,Tropicana Mixed Fruit,199.0,4.3,0
Karnataka,Bengaluru,2025-08-08 00:00:00,Chandigarh Distribution Center,Gopalan Arcade Mall,Juice,Tropicana Apple,299.0,4.3,15
